,admin_action,case_origin,case_origin_circuit,case_source,case_source_circuit,cert_reason,court_direction_circuit_origin_mean,court_direction_circuit_origin_mean_10,court_direction_circuit_source_mean,court_direction_circuit_source_mean_10,court_direction_issue_mean,court_direction_issue_mean_10,court_direction_mean,court_direction_mean_10,court_direction_petitioner_mean,court_direction_petitioner_mean_10,court_direction_respondent_mean,court_direction_respondent_mean_10,current_court_agree_mean,current_court_agree_std,current_court_direction_circuit_origin_mean,current_court_direction_circuit_origin_std,current_court_direction_circuit_source_mean,current_court_direction_circuit_source_std,current_court_direction_issue_mean,current_court_direction_issue_mean_z,current_court_direction_issue_std,current_court_direction_mean,current_court_direction_petitioner_mean,current_court_direction_petitioner_std,current_court_direction_respondent_mean,current_court_direction_respondent_std,current_court_direction_std,diff_court_lc_direction,diff_court_lc_direction_abs,diff_court_lc_direction_abs_z,diff_court_lc_direction_z,diff_justice_court_direction,diff_justice_court_direction_abs,diff_justice_court_direction_issue,diff_justice_court_direction_issue_abs,diff_justice_court_direction_issue_z,diff_justice_court_direction_petitioner,diff_justice_court_direction_petitioner_abs,diff_justice_court_direction_respondent,diff_justice_court_direction_respondent_abs,diff_justice_court_direction_z,diff_justice_lc_direction,diff_justice_lc_direction_abs,diff_justice_lc_direction_abs_z,diff_justice_lc_direction_z,gender,is_chief,issue,issue_area,jurisdiction,justice,justice_agree_mean,justice_agree_mean_10,justice_direction_circuit_origin_mean,justice_direction_circuit_origin_mean_10,justice_direction_circuit_source_mean,justice_direction_circuit_source_mean_10,justice_direction_issue_mean,justice_direction_issue_mean_10,justice_direction_issue_mean_z,justice_direction_mean,justice_direction_mean_10,justice_direction_mean_z,justice_direction_petitioner_mean,justice_direction_petitioner_mean_10,justice_direction_respondent_mean,justice_direction_respondent_mean_10,law_type,lc_direction,lc_disagreement,lc_disposition,lower_court_direction_circuit_source_mean,lower_court_direction_circuit_source_mean_10,lower_court_direction_issue_mean,lower_court_direction_issue_mean_10,lower_court_direction_petitioner_mean,lower_court_direction_petitioner_mean_10,lower_court_direction_respondent_mean,lower_court_direction_respondent_mean_10,month_argument,month_decision,natural_court,party_president,petitioner,petitioner_dk,respondent,respondent_dk,segal_cover,year_of_birth
0,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
1,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
2,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
3,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
4,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
5,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
6,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
7,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
8,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
9,0.01600772776665541,0.0158787839459147,0.003942585865980028,0.01735874571179094,0.017504906270054292,0.043005103602536704,0.009874839910719047,0.0,0.0377988448911024,0.0,0.00042703039377833834,0.0,0.003704444045911796,0.0005764888337738241,0.008975940224318855,0.0,0.0065144387571318425,0.0,0.00462613174583583,0.0033083593619355864,0.009381004440158684,0.010846729949037253,0.044841617837291056,0.044953202052044464,0.00040648198630356544,0.0113871475705654,0.00020653226996851195,0.002199958101093242,0.008651701869380732,0.008491836676716167,0.00497200628765969,0.005928753598434825,0.0014865121687737896,0.004140345590837906,0.0034416361678175173,0.008312522852338208,0.01027360317213443,0.0012110649578538624,0.0023284114818727204,2.3615229144911355e-05,0.00013116727752064613,0.0,0.004654631598926271,0.004701647681515736,0.017838743209107225,0.018852049599659356,0.003188200090905171,0.005412347609722776,0.004743289323076125,0.0072660206298455765,0.006567790961148309,0.01213275129485502,0.00014345161882782002,0.03075334900777535,0.0259395174904981,0.0,0.014324861006755708,0.002573528450120899,0.0003363899602401109,0.008301493144040096,0.0,0.020981549443943065,0.0,0.000183405696028319,0.0,0.010024304859646,0.003343838837423819,0.0,0.00714309991475997,0.004987301433088103,0.0,0.01835877543621515,0.0,0.004839698655238664,0.03998411424754428,4.9806924796096185e-05,0.014406830916857691,0.044903037910170716,0.0,0.0003482099835684611,0.0,0.009368171499030254,0.0,0.00634035846324318,0.0,0.015756874419902672,0.0027106769821146743,0.0,0.008769923417373529,0.06020444367335017,0.025959481624189193,0.12692620760625462,0.011599906047146285,0.010866116968821593,0.011093579497887031
