,docket,year,issue,issue_area,case_source_circuit,case_origin_circuit,lc_direction,lc_disposition,overturn_count_predict,overturn_count_actual,overturn_predict,overturn_actual,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_1_dir,justice_2_dir,justice_3_dir,justice_4_dir,justice_5_dir,justice_6_dir,justice_7_dir,justice_8_dir,justice_9_dir,justice_chief,correct
52,2013-064-01,2013,10450.0,1.0,10,10,1.0,2.0,0.15903826058201062,0.0,False,False,0.1683976100288601,0.17087320526695532,0.1725107052669553,0.1701482052669553,0.16393806818181828,0.1479852092352092,0.15289155844155847,0.14106794733044734,0.1435318362193362,1.46875,1.4923076923076923,1.523076923076923,1.5384615384615385,1.5692307692307692,1.6153846153846154,1.625,1.6349206349206349,1.703125,0.16393806818181828,True
53,2013-065-01,2013,10050.0,1.0,0,0,1.0,2.0,0.04237726871893538,1.0,False,True,0.04285873015873015,0.04304206349206349,0.04359206349206349,0.04325456349206348,0.0433646645021645,0.041548611111111106,0.041470833333333325,0.041006944444444436,0.041256944444444436,1.4776119402985075,1.5,1.5294117647058822,1.5294117647058822,1.5588235294117647,1.6029411764705883,1.6119402985074627,1.621212121212121,1.6865671641791045,0.0433646645021645,False
54,2013-066-01,2013,80090.0,8.0,6,6,2.0,3.0,0.11126960169460169,1.0,False,True,0.117556761988012,0.11739009532134533,0.11817342865467866,0.11788176198801198,0.11115808774558773,0.10512475441225438,0.1069170163170163,0.1031372544122544,0.1040872544122544,1.4776119402985075,1.5,1.5294117647058822,1.5294117647058822,1.5588235294117647,1.6029411764705883,1.6119402985074627,1.621212121212121,1.6865671641791045,0.11115808774558773,False
55,2013-067-01,2013,80200.0,8.0,2,2,2.0,2.0,0.09910830419580419,0.6666666666666666,False,True,0.1017931166056166,0.1012931166056166,0.10144311660561661,0.10152644993894992,0.09892569236319236,0.09671348998223998,0.09742777569652569,0.09603432331557331,0.09681765664890665,1.4776119402985075,1.5,1.5294117647058822,1.5294117647058822,1.5588235294117647,1.6029411764705883,1.6119402985074627,1.621212121212121,1.6865671641791045,0.09892569236319236,False
56,2013-068-01,2013,50020.0,5.0,1,1,2.0,2.0,0.11303531746031749,1.0,False,True,0.1196169642857143,0.11976279761904765,0.1205169642857143,0.11991279761904763,0.11707113095238098,0.10635803571428572,0.10757976190476193,0.10358303571428575,0.10291636904761907,1.463768115942029,1.4857142857142858,1.5142857142857142,1.5142857142857142,1.542857142857143,1.5857142857142856,1.5942028985507246,1.6029411764705883,1.6666666666666667,0.11707113095238098,False
57,2013-069-01,2013,130015.0,13.0,12,12,1.0,8.0,0.052428690676607353,0.0,False,False,0.056008432539682546,0.05841468253968255,0.058827182539682554,0.05761051587301589,0.05531506132756133,0.04818829365079366,0.04842579365079366,0.044409126984126995,0.04465912698412699,1.463768115942029,1.4857142857142858,1.5142857142857142,1.5142857142857142,1.542857142857143,1.5857142857142856,1.5942028985507246,1.6029411764705883,1.6666666666666667,0.05531506132756133,True
58,2013-070-01,2013,30160.0,3.0,10,10,1.0,4.0,0.046180123657207,0.5555555555555556,False,True,0.04843085317460318,0.04939543650793651,0.049932936507936516,0.049349603174603185,0.0477083152958153,0.043178769841269844,0.04407599206349207,0.04146210317460317,0.04208710317460317,1.4647887323943662,1.4861111111111112,1.5138888888888888,1.5138888888888888,1.5416666666666667,1.5833333333333333,1.591549295774648,1.6,1.6619718309859155,0.0477083152958153,False
59,2013-071-01,2013,70130.0,7.0,7,7,1.0,2.0,0.18498344148135815,0.4444444444444444,False,False,0.19716018009768005,0.19813607295482294,0.1994777396214896,0.19770690628815626,0.1925376422188922,0.17225694236319236,0.17514255744255744,0.1656122995060495,0.16682063283938287,1.4647887323943662,1.4861111111111112,1.5138888888888888,1.5138888888888888,1.5416666666666667,1.5833333333333333,1.591549295774648,1.6,1.6619718309859155,0.1925376422188922,True
60,2013-072-01,2013,10190.0,1.0,9,9,1.0,2.0,0.06000536115119448,1.0,False,True,0.06407050865800866,0.06454550865800866,0.06569550865800866,0.06523300865800866,0.06384727633477633,0.05427864357864357,0.05612050865800865,0.05252864357864357,0.05372864357864357,1.4722222222222223,1.4931506849315068,1.5205479452054795,1.5205479452054795,1.547945205479452,1.5890410958904109,1.5972222222222223,1.6056338028169015,1.6666666666666667,0.06384727633477633,False
61,2013-073-01,2013,30010.0,3.0,11,11,1.0,2.0,0.23244703483245147,0.0,False,False,0.24995961399711392,0.2539435425685425,0.2563310425685425,0.2529240981240981,0.24640185786435778,0.21254413780663772,0.2175960227272726,0.20021437590187585,0.20210862193362192,1.4918032786885247,1.5161290322580645,1.532258064516129,1.5483870967741935,1.5806451612903225,1.6290322580645162,1.639344262295082,1.65,1.721311475409836,0.24640185786435778,True
62,2013-074-01,2013,80210.0,8.0,13,12,2.0,3.0,0.14337487065403728,0.0,False,False,0.15257442973692975,0.15390954878454877,0.1544803821178821,0.15183663211788212,0.14461341783216783,0.13329060037185034,0.13705786227661226,0.13050964799089793,0.13210131465756458,1.4918032786885247,1.5161290322580645,1.532258064516129,1.5483870967741935,1.5806451612903225,1.6290322580645162,1.639344262295082,1.65,1.721311475409836,0.14461341783216783,True
63,2013-075-01,2013,40020.0,4.0,11,11,2.0,5.0,0.13198038820747152,0.0,False,False,0.14248363997113997,0.14483363997113993,0.14640447330447326,0.14453572330447328,0.13608363997113995,0.12029445346320342,0.12284346139971138,0.11452987012987005,0.1158145923520923,1.4918032786885247,1.5161290322580645,1.532258064516129,1.5483870967741935,1.5806451612903225,1.6290322580645162,1.639344262295082,1.65,1.721311475409836,0.13608363997113995,True
